id,Categoria,Produto,Preço,Link
762,Placas-Mãe,"Placa Mae Asrock Mini Itx H510m-itx LGA 1200 2xDDR4 (64gb),pcie X16,4x Sata,m.2 Sata E Nvme",1027.53,https://www.kabum.com.br/produto/602320/placa-mae-asrock-mini-itx-h510m-itx-lga-1200-2xddr4-64gb-pcie-x16-4x-sata-m-2-sata-e-nvme
763,Placas-Mãe,"Placa Mãe Msi B760m Gaming Plus, LGA 1700, Ddr5, Chipset Intel B760, USB 3.2, Slot M.2 - Micro Atx",1227.59,https://www.kabum.com.br/produto/643401/placa-mae-msi-b760m-gaming-plus-lga-1700-ddr5-chipset-intel-b760-usb-3-2-slot-m-2-micro-atx
764,Placas-Mãe,"Placa-Mãe MSI A520M-A PRO, AMD AM4, mATX, DDR4, HDMI, Gigalan",550.25,https://www.kabum.com.br/produto/366243/placa-mae-msi-a520m-a-pro-amd-am4-matx-ddr4-hdmi-gigalan
765,Placas-Mãe,Placa Mae Asus Tuf Gaming B760m-plus Wifi Ii Ddr5 LGA 1700 M-atx Chipset Intel B760,1913.9,https://www.kabum.com.br/produto/647633/placa-mae-asus-tuf-gaming-b760m-plus-wifi-ii-ddr5-lga-1700-m-atx-chipset-intel-b760
766,Placas-Mãe,Placa Mãe Micro-atx Chipset Intel Dupla M.2 Ddr3 HDMI LGA 1155,183.0,https://www.kabum.com.br/produto/626457/placa-mae-micro-atx-chipset-intel-dupla-m-2-ddr3-hdmi-lga-1155
767,Placas-Mãe,"Placa Mãe H81a, Micro ATX, DDR3, LGA 1150, Intel Audio Integrado, 16GB",241.92,https://www.kabum.com.br/produto/577654/placa-mae-h81a-micro-atx-ddr3-lga-1150-intel-audio-integrado-16gb
768,Placas-Mãe,"Placa Mãe Asus Prime H610m-cs D4, Intel LGA 1700, Matx, Ddr4 - Prime H610m-cs D4",604.7,https://www.kabum.com.br/produto/707813/placa-mae-asus-prime-h610m-cs-d4-intel-lga-1700-matx-ddr4-prime-h610m-cs-d4
769,Placas-Mãe,"Placa Mãe Gigabyte Z790m Aorus Elite Ax Ice R1.0, DDR5, LGA 1700, Micro ATX",2189.66,https://www.kabum.com.br/produto/589304/placa-mae-gigabyte-z790m-aorus-elite-ax-ice-r1-0-ddr5-lga-1700-micro-atx
770,Placas-Mãe,Placa Mãe Msi Pro B760m-e LGA 1700 Intel B760 Matx Ddr5,899.0,https://www.kabum.com.br/produto/627660/placa-mae-msi-pro-b760m-e-lga-1700-intel-b760-matx-ddr5
771,Placas-Mãe,"Placa Mãe Asus, AMD AM5, Chipset B650, M-ATX, Ddr5 - Prime B650m-a Ii",1476.38,https://www.kabum.com.br/produto/463333/placa-mae-asus-amd-am5-chipset-b650-m-atx-ddr5-prime-b650m-a-ii
772,Placas-Mãe,"Placa Mãe Gigabyte B760, LGA1700, ATX, DDR4, Gaming X Ax",2033.89,https://www.kabum.com.br/produto/442367/placa-mae-gigabyte-b760-lga1700-atx-ddr4-gaming-x-ax
773,Placas-Mãe,"Placa Mãe MSI H610M-G PRO, Intel, MATX, DDR4 - PRO H610M-G DDR4",599.99,https://www.kabum.com.br/produto/458888/placa-mae-msi-h610m-g-pro-intel-matx-ddr4-pro-h610m-g-ddr4
774,Placas-Mãe,"Placa-Mãe ASUS ROG Strix Z890-F Gaming, Intel, ATX, DDR5, WiFi, Preto - 90MB1I40-M0EAY0",3299.99,https://www.kabum.com.br/produto/642994/placa-mae-asus-rog-strix-z890-f-gaming-intel-atx-ddr5-wifi-preto-90mb1i40-m0eay0
775,Placas-Mãe,Placa Mae Gigabyte Intel Z790 D Ax Matx LGA 1700 M.2 Nvme Wi-fi 4xDDR5 Max. 192gb 1x Dp 1x HDMI,1786.4,https://www.kabum.com.br/produto/589745/placa-mae-gigabyte-intel-z790-d-ax-matx-lga-1700-m-2-nvme-wi-fi-4xddr5-max-192gb-1x-dp-1x-hdmi
776,Placas-Mãe,"Placa-Mãe ASUS ROG Strix Z890-A Gaming, Intel, ATX, DDR5, WiFi, Branco - 90MB1I90-M0EAY0",3039.99,https://www.kabum.com.br/produto/642995/placa-mae-asus-rog-strix-z890-a-gaming-intel-atx-ddr5-wifi-branco-90mb1i90-m0eay0
777,Placas-Mãe,"Placa Mãe Asus Rog Strix X670e-f Gaming, WIFI, ATX am5, DDR5, HDMI Dp M.2, USB 3.2",5173.27,https://www.kabum.com.br/produto/542817/placa-mae-asus-rog-strix-x670e-f-gaming-wifi-atx-am5-ddr5-hdmi-dp-m-2-usb-3-2
778,Placas-Mãe,"Placa Mãe Gigabyte, Intel 1200 H410m H V3 1.0 Ultra Durable 2x, DDR4 Matx",604.56,https://www.kabum.com.br/produto/267640/placa-mae-gigabyte-intel-1200-h410m-h-v3-1-0-ultra-durable-2x-ddr4-matx
779,Placas-Mãe,"Placa-Mãe Asrock H610m, P/ Intel LGA 1700 (Intel 13ª E 12ª Geração), Matx, DDR4 - H610m-Hvs/M.2 R2.0",603.74,https://www.kabum.com.br/produto/483054/placa-mae-asrock-h610m-p-intel-lga-1700-intel-13-e-12-geracao-matx-ddr4-h610m-hvs-m-2-r2-0
780,Placas-Mãe,"Placa Mãe Afox Ih510-ma2-v2, Lga 1200, Ddr4 HDMI Vga Dvi M.2",509.41,https://www.kabum.com.br/produto/474972/placa-mae-afox-ih510-ma2-v2-lga-1200-ddr4-hdmi-vga-dvi-m-2
781,Placas-Mãe,"Placa-Mãe Biostar B450MHP, mATX, DDR4, Socket Am4, Chipset AMD B450",607.59,https://www.kabum.com.br/produto/453211/placa-mae-biostar-b450mhp-matx-ddr4-socket-am4-chipset-amd-b450
782,Placas-Mãe,"Placa-Mãe Asus ROG Crosshair X670E Hero, AMD AM5, ATX, DDR5, Wi-Fi, M.2, USB/4 - 90MB1BC0-M0EAY0",7760.78,https://www.kabum.com.br/produto/397709/placa-mae-asus-rog-crosshair-x670e-hero-amd-am5-atx-ddr5-wi-fi-m-2-usb-4-90mb1bc0-m0eay0
783,Placas-Mãe,"Placa-Mãe Biostar B450MH, AMD AM4, mATX, DDR4 - AB45CM4S",790.0,https://www.kabum.com.br/produto/238201/placa-mae-biostar-b450mh-amd-am4-matx-ddr4-ab45cm4s
784,Placas-Mãe,"Placa Mãe Gigabyte, Para Intel H510m H, V2, LGA 1200 Ultra Durable, 2x, DDR4, Matx",517.85,https://www.kabum.com.br/produto/529115/placa-mae-gigabyte-para-intel-h510m-h-v2-lga-1200-ultra-durable-2x-ddr4-matx
785,Placas-Mãe,"Placa Mãe Goldentec Gt H61 M2, Intel 2ª/3ª Geração, Lga1155, DDR3",242.9,https://www.kabum.com.br/produto/495665/placa-mae-goldentec-gt-h61-m2-intel-2-3-geracao-lga1155-ddr3
786,Placas-Mãe,Placa Mae Duex Dx H61st Ddr3 Socket LGA 1155 Chipset Intel,242.9,https://www.kabum.com.br/produto/697835/placa-mae-duex-dx-h61st-ddr3-socket-lga-1155-chipset-intel
787,Placas-Mãe,"Placa Mãe Asrock B650 Pg Lightning, Chipset B650, ATX, AMD Am5, DDR5",1799.7,https://www.kabum.com.br/produto/507171/placa-mae-asrock-b650-pg-lightning-chipset-b650-atx-amd-am5-ddr5
788,Placas-Mãe,"Placa Mãe Knup, Kp-h61/k, Socket 1155 Intel, DDR3, HDMI, VGA",293.02,https://www.kabum.com.br/produto/409188/placa-mae-knup-kp-h61-k-socket-1155-intel-ddr3-hdmi-vga
789,Placas-Mãe,"Placa-Mãe Gigabyte B760 Gaming X Ax, DDR5, Intel LGA 1700, Wi-Fi, M.2",1490.9,https://www.kabum.com.br/produto/525165/placa-mae-gigabyte-b760-gaming-x-ax-ddr5-intel-lga-1700-wi-fi-m-2
790,Placas-Mãe,Placa Mãe Ddr3 1155 Gigabit Bluecase Vga HDMI Usb 3.0 M.2,209.09,https://www.kabum.com.br/produto/651566/placa-mae-ddr3-1155-gigabit-bluecase-vga-hdmi-usb-3-0-m-2
791,Placas-Mãe,Placa Mae Amd Am4 A520m-g2 2xDDR4 HDMI/vga A520m-g2 Goline,431.53,https://www.kabum.com.br/produto/886078/placa-mae-amd-am4-a520m-g2-2xddr4-hdmi-vga-a520m-g2-goline
792,Placas-Mãe,"Placa-Mãe Brazilpc Bpc-H61m.2-Tg, LGA 1155, DDR3, Chipset Intel H61, M.2, USB, HDMI/VGA, Micro Atx",246.99,https://www.kabum.com.br/produto/571260/placa-mae-goldentec-gt-h61-m-2-intel-2-3-geracao-lga-1155-ddr3-oem
793,Placas-Mãe,"Placa-Mãe Asus TUF Gaming X670E-PLUS, AMD AM5, ATX, DDR5, Wi-Fi, HDMI, M.2, USB 3.2 - 90MB1BK0-M0EAY0",2963.9,https://www.kabum.com.br/produto/397713/placa-mae-asus-tuf-gaming-x670e-plus-amd-am5-atx-ddr5-wi-fi-hdmi-m-2-usb-3-2-90mb1bk0-m0eay0
794,Placas-Mãe,"Placa-Mãe Msi Mag Z790 Tomahawk Wi-Fi, Intel LGA 1700, DDR5 - 911-7d91-019",2337.5,https://www.kabum.com.br/produto/501536/placa-mae-msi-mag-z790-tomahawk-wi-fi-intel-lga-1700-ddr5-911-7d91-019
795,Placas-Mãe,"Placa Mãe Asrock Z790 Pg Riptide, Intel LGA 1700, ATX, DDR5, Chipset Z790",2605.91,https://www.kabum.com.br/produto/538397/placa-mae-asrock-z790-pg-riptide-intel-lga-1700-atx-ddr5-chipset-z790
796,Placas-Mãe,"Placa Mãe Biostar Intel 1700 H610, 2xddr4, HDMI/VGA, 12° Geração - H610mhp",566.84,https://www.kabum.com.br/produto/498126/placa-mae-biostar-intel-1700-h610-2xddr4-hdmi-vga-12-geracao-h610mhp
797,Placas-Mãe,"Placa-Mãe Gigabyte Z890 GAMING X WIFI7, Intel, ATX, DDR5, RGB, Wi-Fi 7, Bluetooth, Preto e Cinza - Z890 GAMING X WIFI7",3068.99,https://www.kabum.com.br/produto/630271/placa-mae-gigabyte-z890-gaming-x-wifi7-intel-atx-ddr5-rgb-wi-fi-7-bluetooth-preto-e-cinza-z890-gaming-x-wifi7
798,Placas-Mãe,"Placa Mãe Gigabyte B760m H, DDR4, Micro ATX, LGA1700",885.02,https://www.kabum.com.br/produto/519985/placa-mae-gigabyte-b760m-h-ddr4-micro-atx-lga1700
799,Placas-Mãe,"Placa-Mãe Goline Intel 1151, H110M-GD4, 2XDDR4, VGA, HDMI, 7º Geração - GL-H110M-GD4",456.93,https://www.kabum.com.br/produto/432789/placa-mae-goline-intel-1151-h110m-gd4-2xddr4-vga-hdmi-7-geracao-gl-h110m-gd4
800,Placas-Mãe,"Placa Mãe Biostar Intel 1700 B760mx2-e, 2xddr4, HDMI/VGA/DVI 13°g - B760mx2-e D4",804.54,https://www.kabum.com.br/produto/498111/placa-mae-biostar-intel-1700-b760mx2-e-2xddr4-hdmi-vga-dvi-13-g-b760mx2-e-d4
801,Placas-Mãe,"Placa Mãe Gigabyte Z790 Aorus Elite AX, DDR4, WIFI, ATX, M.2",2447.9,https://www.kabum.com.br/produto/505730/placa-mae-gigabyte-z790-aorus-elite-ax-ddr4-wifi-atx-m-2
802,Placas-Mãe,Placa Mãe Supermicro X8sil-f Com Processador Intel Xeon X3430,1453.5,https://www.kabum.com.br/produto/713094/placa-mae-supermicro-x8sil-f-com-processador-intel-xeon-x3430
803,Placas-Mãe,"Placa Mãe Colorful BATTLE-AX A620M-GHA WIFI V14, AMD AM5, M-ATX, DDR5, Bluetooth, Wi-Fi - BATTLE-AX A620M-GHA WIFI V14",989.99,https://www.kabum.com.br/produto/616743/placa-mae-colorful-battle-ax-a620m-gha-wifi-v14-amd-am5-m-atx-ddr5-bluetooth-wi-fi-battle-ax-a620m-gha-wifi-v14
804,Placas-Mãe,"Placa-Mãe ASUS ROG Maximus Z890 Apex, Intel, ATX, Z890, DDR5, WiFi, Branco - 90MB1IP0-M0EAY0",5099.99,https://www.kabum.com.br/produto/642990/placa-mae-asus-rog-maximus-z890-apex-intel-atx-z890-ddr5-wifi-branco-90mb1ip0-m0eay0
805,Placas-Mãe,"Placa Mãe Afox H610, Intel LGA 1700, Ddr4 - Ih610d4-ma5-v2",699.99,https://www.kabum.com.br/produto/650330/placa-mae-afox-h610-intel-lga-1700-ddr4-ih610d4-ma5-v2
806,Placas-Mãe,"Placa Mae Asrock, Intel 1700 H610 2xddr4 HDMI/VGA, H610m-hdv",554.65,https://www.kabum.com.br/produto/463275/placa-mae-asrock-intel-1700-h610-2xddr4-hdmi-vga-h610m-hdv
807,Placas-Mãe,"Placa-Mãe Goline Gl-H110m-GD3, LGA 1151, M.2, HDMI, VGA, DDR3, Lan Giga",398.91,https://www.kabum.com.br/produto/465122/placa-mae-goline-gl-h110m-gd3-lga-1151-m-2-hdmi-vga-ddr3-lan-giga
808,Placas-Mãe,"Placa Mãe Gamer X79 LGA 2011 V1/v2 Intel Xeon? Inside, Ddr3 128GB, Sata 3gb/s, PCi-e 2.0, Multitarefas, Escritório",315.25,https://www.kabum.com.br/produto/761131/placa-mae-gamer-x79-lga-2011-v1-v2-intel-xeon-inside-ddr3-128gb-sata-3gb-s-pci-e-2-0-multitarefas-escritorio
809,Placas-Mãe,"Placa Mãe Brazil PC Bpc-h61m.2 Tg, Intel i3/ i5 / i7, Ddr3, Socket LGA 1155",314.72,https://www.kabum.com.br/produto/742068/placa-mae-brazil-pc-bpc-h61m-2-tg-intel-i3-i5-i7-ddr3-socket-lga-1155
810,Placas-Mãe,"Placa Mae Asus Intel 1200, DDR4, HDMI/VGA 10/11° Geração, Prime H510m-e",748.0,https://www.kabum.com.br/produto/189429/placa-mae-asus-intel-1200-ddr4-hdmi-vga-10-11-geracao-prime-h510m-e
811,SSD,"SSD WD Blue SN5000 NVMe, 4TB,M.2 PCLe, Gen4, nCache 4.0, Leitura 5.500MB/s e Gravação 5.000MB/s - WDS400T4B0E",2149.99,https://www.kabum.com.br/produto/729813/ssd-wd-blue-sn5000-nvme-4tb-m-2-pcle-gen4-ncache-4-0-leitura-5-500mb-s-e-gravacao-5-000mb-s-wds400t4b0e
812,SSD,"SSD Kingston Fury Renegade, 2TB, M.2 2280, PCIe 4.0 x4, NVMe, Leitura: 7300 MB/s, Gravação: 7000 MB/s, Compatível com PS5 - SFYRD/2000G",1449.99,https://www.kabum.com.br/produto/272357/ssd-kingston-fury-renegade-2tb-m-2-2280-pcie-4-0-x4-nvme-leitura-7300-mb-s-gravacao-7000-mb-s-compativel-com-ps5-sfyrd-2000g
813,SSD,"SSD WD Black SN850X Gaming Storage, 1TB, M.2 2280 PCIe GEN4X4, NVMe, Leitura: 7300 MB/s e Gravação: 6300 MB/s, Preto - WDS100T2X0E",799.99,https://www.kabum.com.br/produto/379756/ssd-wd-black-sn850x-gaming-storage-1tb-m-2-2280-pcie-gen4x4-nvme-leitura-7300-mb-s-e-gravacao-6300-mb-s-preto-wds100t2x0e
814,SSD,"SSD WD Blue SN5000 NVMe, 500GB,M.2 PCLe, Gen4, nCache 4.0 Leitura 5.000MB/s e Gravação 4.000MB/s - WDS500G4B0E",379.99,https://www.kabum.com.br/produto/729816/ssd-wd-blue-sn5000-nvme-500gb-m-2-pcle-gen4-ncache-4-0-leitura-5-000mb-s-e-gravacao-4-000mb-s-wds500g4b0e
815,SSD,"SSD Externo Kingston XS1000, 2 TB, USB 3.2 Gen 2x2, Portátil, Leitura: 1050 MB/s, Gravação: 1000 MB/s, Vermelho - SXS1000R/2000G",789.99,https://www.kabum.com.br/produto/615714/ssd-externo-kingston-xs1000-2-tb-usb-3-2-gen-2x2-portatil-leitura-1050-mb-s-gravacao-1000-mb-s-vermelho-sxs1000r-2000g
816,SSD,"SSD Kingston A400, 480GB, SATA III, 2.5"", Leitura: 500MB/s, Gravação: 450MB/s, Preto - SA400S37/480G",289.99,https://www.kabum.com.br/produto/85198/ssd-kingston-a400-480gb-sata-iii-2-5-leitura-500mb-s-gravacao-450mb-s-preto-sa400s37-480g
817,SSD,"SSD Kingston NV3, 2TB, M.2 2280, PCIe 4.0 x4, NVMe, Leitura: 6000 MB/s, Gravação: 5000 MB/s, Azul - SNV3S/2000G",949.99,https://www.kabum.com.br/produto/621163/ssd-kingston-nv3-2tb-m-2-2280-pcie-4-0-x4-nvme-leitura-6000-mb-s-gravacao-5000-mb-s-azul-snv3s-2000g
818,SSD,"SSD WD Black SN850X Gaming, 1TB, NVMe, Heatsink, M.2 2280 PCIe GEN4X4, Leitura:7300 MB/s e Gravação: 6300 MB/s, Compatível com PS5 - WDS100T2XHE",929.99,https://www.kabum.com.br/produto/379759/ssd-wd-black-sn850x-gaming-1tb-nvme-heatsink-m-2-2280-pcie-gen4x4-leitura-7300-mb-s-e-gravacao-6300-mb-s-compativel-com-ps5-wds100t2xhe
819,SSD,"SSD Kingston NV3, 1 TB, M.2 2280, PCIe 4.0 x4, NVMe, Leitura: 6000 MB/s, Gravação: 4000 MB/s, Azul - SNV3S/1000G",424.99,https://www.kabum.com.br/produto/621162/ssd-kingston-nv3-1-tb-m-2-2280-pcie-4-0-x4-nvme-leitura-6000-mb-s-gravacao-4000-mb-s-azul-snv3s-1000g
820,SSD,"SSD Rise Mode Gamer Line, 240GB, SATA III, Leitura: 530MB/s, Gravação: 520MB/s, Preto - RM-SSD-240",114.99,https://www.kabum.com.br/produto/105105/ssd-rise-mode-gamer-line-240gb-sata-iii-leitura-530mb-s-gravacao-520mb-s-preto-rm-ssd-240
821,SSD,"SSD Kingston NV3, 500 GB, M.2 2280, PCIe 4.0 x4, NVMe, Leitura: 5000 MB/s, Gravação: 3000 MB/s, Azul - SNV3S/500G",314.99,https://www.kabum.com.br/produto/621161/ssd-kingston-nv3-500-gb-m-2-2280-pcie-4-0-x4-nvme-leitura-5000-mb-s-gravacao-3000-mb-s-azul-snv3s-500g
822,SSD,"SSD Kingston A400, 240GB, SATA III, 2.5"", Leitura: 500MB/s, Gravação: 350MB/s, Preto - SA400S37/240G",199.99,https://www.kabum.com.br/produto/85197/ssd-kingston-a400-240gb-sata-iii-2-5-leitura-500mb-s-gravacao-350mb-s-preto-sa400s37-240g
823,SSD,"SSD Husky 128GB, SATA III, 2.5"", Leitura 500MB/s, Gravação 450MB/s, Preto - HSSD001128",89.9,https://www.kabum.com.br/produto/626781/ssd-husky-128gb-sata-iii-2-5-leitura-500mb-s-gravacao-450mb-s-preto-hssd001128
824,SSD,"SSD Rise Mode Gamer Line, 120GB, SATA III, Leitura: 530MB/s, Gravação: 520MB/s, Preto - RM-SSD-120",79.99,https://www.kabum.com.br/produto/105104/ssd-rise-mode-gamer-line-120gb-sata-iii-leitura-530mb-s-gravacao-520mb-s-preto-rm-ssd-120
825,SSD,"SSD Kingston Fury Renegade, 1TB, M.2 2280, PCIe 4.0 x4, NVMe, Leitura: 7300 MB/s, Gravação: 6000 MB/s, Compatível com PS5 - SFYRS/1000G",689.99,https://www.kabum.com.br/produto/272356/ssd-kingston-fury-renegade-1tb-m-2-2280-pcie-4-0-x4-nvme-leitura-7300-mb-s-gravacao-6000-mb-s-compativel-com-ps5-sfyrs-1000g
826,SSD,"SSD Kingston 1TB Padrão Nv3, M.2 2280 NVMe 4.0 Gen 4x4, Leitura: 6000 e Gravação/4000MBps, Ultra Rápido - Snv3s/1000g",407.78,https://www.kabum.com.br/produto/633107/ssd-kingston-1tb-padrao-nv3-m-2-2280-nvme-4-0-gen-4x4-leitura-6000-e-gravacao-4000mbps-ultra-rapido-snv3s-1000g
827,SSD,"SSD Kingston A400, 960GB, SATA III, 2.5"", Leitura: 500MB/s, Gravação: 450MB/s, Preto - SA400S37/960G",429.99,https://www.kabum.com.br/produto/95217/ssd-kingston-a400-960gb-sata-iii-2-5-leitura-500mb-s-gravacao-450mb-s-preto-sa400s37-960g
828,SSD,"SSD Rise Mode Gamer Line, 128GB, SATA III, Leitura: 530MB/s, Gravação: 520MB/s, Preto - RM-SSD-128",82.99,https://www.kabum.com.br/produto/514253/ssd-rise-mode-gamer-line-128gb-sata-iii-leitura-530mb-s-gravacao-520mb-s-preto-rm-ssd-128
829,SSD,"SSD PCIe ADATA, 256GB, NVMe, Leitura: 2.400MB/s e Gravação: 1.800MB/s, Azul - ALEG-710-256GCS",159.99,https://www.kabum.com.br/produto/593419/ssd-pcie-adata-256gb-nvme-leitura-2-400mb-s-e-gravacao-1-800mb-s-azul-aleg-710-256gcs
830,SSD,"SSD PCIe Lexar Internal NM620, 256GB, Leitura 3500MB/s e Gravação 1300MB/s, Preto - LNM620X256G-RNNNU",154.99,https://www.kabum.com.br/produto/551014/ssd-pcie-lexar-internal-nm620-256gb-leitura-3500mb-s-e-gravacao-1300mb-s-preto-lnm620x256g-rnnnu
831,SSD,"SSD Rise Mode Gamer Line, 480GB, SATA III, Leitura: 530MB/s, Gravação: 520MB/s, Preto - RM-SSD-480",214.99,https://www.kabum.com.br/produto/105106/ssd-rise-mode-gamer-line-480gb-sata-iii-leitura-530mb-s-gravacao-520mb-s-preto-rm-ssd-480
832,SSD,"SSD Kingston 1TB Nv3 M.2 Nvme PCIe 4, Leitura 6000MB/s, Gravação 4000MB/s - Snv3s/1000g",405.81,https://www.kabum.com.br/produto/645680/ssd-kingston-1tb-nv3-m-2-nvme-pcie-4-leitura-6000mb-s-gravacao-4000mb-s-snv3s-1000g
833,SSD,"SSD WD Green, 480GB, SATA III, 2.5"", Leitura: 545MB/s, Gravação: 430MB/s, Preto - WDS480G3G0A",249.99,https://www.kabum.com.br/produto/338408/ssd-wd-green-480gb-sata-iii-2-5-leitura-545mb-s-gravacao-430mb-s-preto-wds480g3g0a
834,SSD,"SSD Adata Legend 710, 512GB, M.2 2280 PCIe GEN3x4, NVMe 1.4, Leitura: 2.400 MB/s e Gravação: 1.800 MB/s, Azul - ALEG-710-512GCS",284.99,https://www.kabum.com.br/produto/415885/ssd-adata-legend-710-512gb-m-2-2280-pcie-gen3x4-nvme-1-4-leitura-2-400-mb-s-e-gravacao-1-800-mb-s-azul-aleg-710-512gcs
835,SSD,"SSD WD Green, 240GB, SATA III, 2.5"", Leitura: 545MB/s, Gravação: 430MB/s, Preto - WDS240G3G0A",189.99,https://www.kabum.com.br/produto/338391/ssd-wd-green-240gb-sata-iii-2-5-leitura-545mb-s-gravacao-430mb-s-preto-wds240g3g0a
836,SSD,"SSD Adata Su650 240GB, Leitura 520 MB/s, Gravação 450MB/s - Asu650ss-240gt-r",131.47,https://www.kabum.com.br/produto/202655/ssd-adata-su650-240gb-leitura-520-mb-s-gravacao-450mb-s-asu650ss-240gt-r
837,SSD,"SSD WD Green, 240GB, M.2, Leitura: 545MB/s, Preto - WDS240G3G0B",199.99,https://www.kabum.com.br/produto/338409/ssd-wd-green-240gb-m-2-leitura-545mb-s-preto-wds240g3g0b
838,SSD,"SSD Rise Mode Gamer M.2 Z Series, 1TB, M.2, NVMe, Leitura: 2200MB/s e Gravação: 1800MB/s, Preto - RM-SSD-1TB-M2",459.99,https://www.kabum.com.br/produto/514256/ssd-rise-mode-gamer-m-2-z-series-1tb-m-2-nvme-leitura-2200mb-s-e-gravacao-1800mb-s-preto-rm-ssd-1tb-m2
839,SSD,"SSD Externo Kingston XS1000, 2TB, USB 3.2 Gen 2x2, Portátil, Leitura: 1050 MB/s, Gravação: 1050 MB/s, Preto - SXS1000/2000G",789.99,https://www.kabum.com.br/produto/476241/ssd-externo-kingston-xs1000-2tb-usb-3-2-gen-2x2-portatil-leitura-1050-mb-s-gravacao-1050-mb-s-preto-sxs1000-2000g
840,SSD,"SSD Kingston NV3, 2TB, M.2 2280, PCIe 4.0 x4, NVMe, Leitura: 6000 MB/s, Gravação: 5000 MB/s, Azul - SNV3S/2000G",949.99,https://www.kabum.com.br/produto/621163/ssd-kingston-nv3-2tb-m-2-2280-pcie-4-0-x4-nvme-leitura-6000-mb-s-gravacao-5000-mb-s-azul-snv3s-2000g
841,SSD,"SSD KBM! Gaming, SATA III, 256GB, leitura 500mbs/ Gravacao 450mbs, Preto - KGSSD110256",156.9,https://www.kabum.com.br/produto/538705/ssd-kbm-gaming-sata-iii-256gb-leitura-500mbs-gravacao-450mbs-preto-kgssd110256
842,SSD,"SSD Rise Mode Gamer Line, 256GB, SATA III, Leitura: 530MB/s, Gravação: 520MB/s, Preto - RM-SSD-256",129.99,https://www.kabum.com.br/produto/514254/ssd-rise-mode-gamer-line-256gb-sata-iii-leitura-530mb-s-gravacao-520mb-s-preto-rm-ssd-256
843,SSD,"SSD ADATA XPG, 1TB, S70 Blade, PCIe Gen4x4, M.2 2280, NVMe, Leitura: 7400MB/s e Gravação: 5500MB/s, 3D NAND - AGAMMIXS70B-1T-CS",639.99,https://www.kabum.com.br/produto/169967/ssd-adata-xpg-1tb-s70-blade-pcie-gen4x4-m-2-2280-nvme-leitura-7400mb-s-e-gravacao-5500mb-s-3d-nand-agammixs70b-1t-cs
844,SSD,"SSD Kingston Fury Renegade, 2TB, M.2 2280, PCIe 4.0 x4, NVMe, Leitura: 7300 MB/s, Gravação: 7000 MB/s, Compatível com PS5 - SFYRD/2000G",1449.99,https://www.kabum.com.br/produto/272357/ssd-kingston-fury-renegade-2tb-m-2-2280-pcie-4-0-x4-nvme-leitura-7300-mb-s-gravacao-7000-mb-s-compativel-com-ps5-sfyrd-2000g
845,SSD,"SSD Adata SU650, 960GB, SATA III, 2.5"", Leitura: 520MB/s, Gravação: 450MB/s, Preto - ASU650SS-960GT-R",409.99,https://www.kabum.com.br/produto/110714/ssd-adata-su650-960gb-sata-iii-2-5-leitura-520mb-s-gravacao-450mb-s-preto-asu650ss-960gt-r
846,SSD,"SSD KBM! Gaming, 512GB, M.2 NVMe, PCIe, Leitura 2200 MB/s, Gravação 1600 MB/s, Preto - KGSSD310512",329.9,https://www.kabum.com.br/produto/538711/ssd-kbm-gaming-512gb-m-2-nvme-pcie-leitura-2200-mb-s-gravacao-1600-mb-s-preto-kgssd310512
847,SSD,"SSD PCIe Husky ThunderBoost, 1TB, M.2 NVMe, Leitura 2400MB/s, Gravação 1700MB/s, Preto - HSSD0021000",489.9,https://www.kabum.com.br/produto/626786/ssd-pcie-husky-thunderboost-1tb-m-2-nvme-leitura-2400mb-s-gravacao-1700mb-s-preto-hssd0021000
848,SSD,"SSD Externo Kingston XS1000, 1TB, USB 3.2 Gen 2x2, Portátil, Leitura: 1050 MB/s, Gravação: 1050 MB/s, Preto - SXS1000/1000G",579.99,https://www.kabum.com.br/produto/476239/ssd-externo-kingston-xs1000-1tb-usb-3-2-gen-2x2-portatil-leitura-1050-mb-s-gravacao-1050-mb-s-preto-sxs1000-1000g
849,SSD,"SSD Kingston KC3000, 1TB, M.2 2280, PCIe 4.0 x4, NVMe, Leitura: 7000 MB/s, Gravação: 6000 MB/s, Preto - SKC3000S/1024G",749.99,https://www.kabum.com.br/produto/272331/ssd-kingston-kc3000-1tb-m-2-2280-pcie-4-0-x4-nvme-leitura-7000-mb-s-gravacao-6000-mb-s-preto-skc3000s-1024g
850,SSD,"SSD Adata SU650, SATA, 240GB, 2.5"", Leitura: 520MB/s e Gravação: 450MB/s, Preto - ASU650SS-240GT-R",129.99,https://www.kabum.com.br/produto/105015/ssd-adata-su650-sata-240gb-2-5-leitura-520mb-s-e-gravacao-450mb-s-preto-asu650ss-240gt-r
851,SSD,"SSD Kingston Fury Renegade, 2TB, M.2 2280, PCIe 4.0 x4, NVMe, Leitura: 7300 MB/s, Gravação: 7000 MB/s, com Dissipador, Compatível com PS5 - SFYRDK/2000G",1299.99,https://www.kabum.com.br/produto/398536/ssd-kingston-fury-renegade-2tb-m-2-2280-pcie-4-0-x4-nvme-leitura-7300-mb-s-gravacao-7000-mb-s-com-dissipador-compativel-com-ps5-sfyrdk-2000g
